x	xend	y	yend	key	showSelected1	showSelected2	PANEL
43456.442	43456.457	7.63043	7.63043	43456442 43456457	-5	-Inf	1
43456.457	43456.486	7.63043	7.63043	43456457 43456486	-5	-Inf	1
43456.486	43456.488	7.63043	7.63043	43456486 43456488	-5	-Inf	1
43456.488	43456.507	3.52778	3.52778	43456488 43456507	-5	-Inf	1
43456.507	43456.524	3.52778	3.52778	43456507 43456524	-5	-Inf	1
43456.524	43456.528	1.5	1.5	43456524 43456528	-5	-Inf	1
43456.528	43456.583	1.70909	1.70909	43456528 43456583	-5	-Inf	1
43456.583	43456.907	0	0	43456583 43456907	-5	-Inf	1
43456.907	43456.922	1.44444	1.44444	43456907 43456922	-5	-Inf	1
43456.922	43456.934	1.44444	1.44444	43456922 43456934	-5	-Inf	1
43456.934	43457	3.27778	3.27778	43456934 43457000	-5	-Inf	1
43447	43447.322	4.1278	4.1278	43447000 43447322	-5	-3.5987564321254	1
43447.322	43448.812	0.963087	0.963087	43447322 43448812	-5	-3.5987564321254	1
43448.812	43449.758	11.6226	11.6226	43448812 43449758	-5	-3.5987564321254	1
43449.758	43455.124	2.1517	2.1517	43449758 43455124	-5	-3.5987564321254	1
43455.124	43455.45	10.6074	10.6074	43455124 43455450	-5	-3.5987564321254	1
43455.45	43457	1.62363	1.62363	43455450 43457000	-5	-3.5987564321254	1
43447	43447.322	4.1278	4.1278	43447000 43447322	-5	-2.87110214393305	1
43447.322	43448.812	0.963087	0.963087	43447322 43448812	-5	-2.87110214393305	1
43448.812	43449.758	11.6226	11.6226	43448812 43449758	-5	-2.87110214393305	1
43449.758	43455.124	2.1517	2.1517	43449758 43455124	-5	-2.87110214393305	1
43455.124	43455.439	10.8032	10.8032	43455124 43455439	-5	-2.87110214393305	1
43455.439	43457	2.21407	2.21407	43455439 43457000	-5	-2.87110214393305	1
43447	43447.322	4.1278	4.1278	43447000 43447322	-5	-2.524465240576	1
43447.322	43448.812	0.963087	0.963087	43447322 43448812	-5	-2.524465240576	1
43448.812	43449.758	11.6226	11.6226	43448812 43449758	-5	-2.524465240576	1
43449.758	43455.124	2.1517	2.1517	43449758 43455124	-5	-2.524465240576	1
43455.124	43455.439	10.8032	10.8032	43455124 43455439	-5	-2.524465240576	1
43455.439	43457	2.21407	2.21407	43455439 43457000	-5	-2.524465240576	1
43447	43447.771	3.19267	3.19267	43447000 43447771	-5	-1.7250450381836	1
43447.771	43448.788	0.505408	0.505408	43447771 43448788	-5	-1.7250450381836	1
43448.788	43449.758	11.434	11.434	43448788 43449758	-5	-1.7250450381836	1
43449.758	43457	2.38841	2.38841	43449758 43457000	-5	-1.7250450381836	1
43447	43457	2.62957	2.62957	43447000 43457000	-5	-0.0126575242852369	1
43447	43457	2.44811	2.44811	43447000 43457000	-5	1.26988692973461	1
43447	43457	2.46635	2.46635	43447000 43457000	-5	1.71885391825865	1
43447	43457	2.46635	2.46635	43447000 43457000	-5	2.20830916989523	1
43447	43457	2.46635	2.46635	43447000 43457000	-5	2.92562278092917	1
43447	43457	4.29801	4.29801	43447000 43457000	-5	3.95283511716953	1
43447	43457	4.29801	4.29801	43447000 43457000	-5	5.45202555736225	1
43447	43457	4.29801	4.29801	43447000 43457000	-5	Inf	1
43447	43447.016	3.81132	3.81132	43447000 43447016	-4.8	-Inf	1
43447.016	43447.026	3.81132	3.81132	43447016 43447026	-4.8	-Inf	1
43447.026	43447.078	1.65385	1.65385	43447026 43447078	-4.8	-Inf	1
43447.078	43447.117	4	4	43447078 43447117	-4.8	-Inf	1
43447.117	43447.125	3	3	43447117 43447125	-4.8	-Inf	1
43447.125	43447.159	4.2093	4.2093	43447125 43447159	-4.8	-Inf	1
43447.159	43447.168	4.2093	4.2093	43447159 43447168	-4.8	-Inf	1
43447.168	43447.195	5.03704	5.03704	43447168 43447195	-4.8	-Inf	1
43447.195	43447.197	4	4	43447195 43447197	-4.8	-Inf	1
43447.197	43447.203	6	6	43447197 43447203	-4.8	-Inf	1
43447.203	43447.246	4	4	43447203 43447246	-4.8	-Inf	1
43447.246	43447.25	5	5	43447246 43447250	-4.8	-Inf	1
43447.25	43447.284	3.80952	3.80952	43447250 43447284	-4.8	-Inf	1
43447.284	43447.292	3.80952	3.80952	43447284 43447292	-4.8	-Inf	1
43447.292	43447.316	2	2	43447292 43447316	-4.8	-Inf	1
43447.316	43447.322	3	3	43447316 43447322	-4.8	-Inf	1
43447.322	43447.371	1.42609	1.42609	43447322 43447371	-4.8	-Inf	1
43447.371	43447.437	1.42609	1.42609	43447371 43447437	-4.8	-Inf	1
43447.437	43447.49	0	0	43447437 43447490	-4.8	-Inf	1
43447.49	43447.548	1.43689	1.43689	43447490 43447548	-4.8	-Inf	1
43447.548	43447.593	1.43689	1.43689	43447548 43447593	-4.8	-Inf	1
43447.593	43447.615	3.40909	3.40909	43447593 43447615	-4.8	-Inf	1
43447.615	43447.646	3	3	43447615 43447646	-4.8	-Inf	1
43447.646	43447.673	4	4	43447646 43447673	-4.8	-Inf	1
43447.673	43447.718	2.77586	2.77586	43447673 43447718	-4.8	-Inf	1
43447.718	43447.731	2.77586	2.77586	43447718 43447731	-4.8	-Inf	1
43447.731	43447.735	1	1	43447731 43447735	-4.8	-Inf	1
43447.735	43447.86	1.288	1.288	43447735 43447860	-4.8	-Inf	1
43447.86	43448.129	0	0	43447860 43448129	-4.8	-Inf	1
43448.129	43448.175	1.46199	1.46199	43448129 43448175	-4.8	-Inf	1
43448.175	43448.254	1.46199	1.46199	43448175 43448254	-4.8	-Inf	1
43448.254	43448.3	1.46199	1.46199	43448254 43448300	-4.8	-Inf	1
43448.3	43448.724	0	0	43448300 43448724	-4.8	-Inf	1
43448.724	43448.741	2.73438	2.73438	43448724 43448741	-4.8	-Inf	1
43448.741	43448.788	2.73438	2.73438	43448741 43448788	-4.8	-Inf	1
43448.788	43448.812	4.27273	4.27273	43448788 43448812	-4.8	-Inf	1
43448.812	43448.821	4.27273	4.27273	43448812 43448821	-4.8	-Inf	1
43448.821	43448.849	6.60714	6.60714	43448821 43448849	-4.8	-Inf	1
43448.849	43448.864	4.95238	4.95238	43448849 43448864	-4.8	-Inf	1
43448.864	43448.865	4.95238	4.95238	43448864 43448865	-4.8	-Inf	1
43448.865	43448.87	4.95238	4.95238	43448865 43448870	-4.8	-Inf	1
43448.87	43448.883	6.63889	6.63889	43448870 43448883	-4.8	-Inf	1
43448.883	43448.906	6.63889	6.63889	43448883 43448906	-4.8	-Inf	1
43448.906	43448.913	8	8	43448906 43448913	-4.8	-Inf	1
43448.913	43448.926	7	7	43448913 43448926	-4.8	-Inf	1
43448.926	43448.932	9.90909	9.90909	43448926 43448932	-4.8	-Inf	1
43448.932	43448.937	9.90909	9.90909	43448932 43448937	-4.8	-Inf	1
43448.937	43448.94	10.4	10.4	43448937 43448940	-4.8	-Inf	1
43448.94	43448.942	10.4	10.4	43448940 43448942	-4.8	-Inf	1
43448.942	43448.946	13	13	43448942 43448946	-4.8	-Inf	1
43448.946	43448.957	11.5238	11.5238	43448946 43448957	-4.8	-Inf	1
43448.957	43448.967	11.5238	11.5238	43448957 43448967	-4.8	-Inf	1
43448.967	43448.988	8.75	8.75	43448967 43448988	-4.8	-Inf	1
43448.988	43448.995	8.75	8.75	43448988 43448995	-4.8	-Inf	1
43448.995	43449.015	6.65	6.65	43448995 43449015	-4.8	-Inf	1
43449.015	43449.025	7.33333	7.33333	43449015 43449025	-4.8	-Inf	1
43449.025	43449.03	7.33333	7.33333	43449025 43449030	-4.8	-Inf	1
43449.03	43449.031	10	10	43449030 43449031	-4.8	-Inf	1
43449.031	43449.038	9	9	43449031 43449038	-4.8	-Inf	1
43449.038	43449.039	10	10	43449038 43449039	-4.8	-Inf	1
43449.039	43449.056	8	8	43449039 43449056	-4.8	-Inf	1
43449.056	43449.065	8.22222	8.22222	43449056 43449065	-4.8	-Inf	1
43449.065	43449.111	7	7	43449065 43449111	-4.8	-Inf	1
43449.111	43449.118	9	9	43449111 43449118	-4.8	-Inf	1
43449.118	43449.121	6.33333	6.33333	43449118 43449121	-4.8	-Inf	1
43449.121	43449.122	7	7	43449121 43449122	-4.8	-Inf	1
43449.122	43449.129	5	5	43449122 43449129	-4.8	-Inf	1
43449.129	43449.147	6.61111	6.61111	43449129 43449147	-4.8	-Inf	1
43449.147	43449.162	5	5	43449147 43449162	-4.8	-Inf	1
43449.162	43449.163	7	7	43449162 43449163	-4.8	-Inf	1
43449.163	43449.177	6.28571	6.28571	43449163 43449177	-4.8	-Inf	1
43449.177	43449.181	10.6667	10.6667	43449177 43449181	-4.8	-Inf	1
43449.181	43449.183	10.6667	10.6667	43449181 43449183	-4.8	-Inf	1
43449.183	43449.198	13.6	13.6	43449183 43449198	-4.8	-Inf	1
43449.198	43449.208	12.8	12.8	43449198 43449208	-4.8	-Inf	1
43449.208	43449.213	18.8	18.8	43449208 43449213	-4.8	-Inf	1
43449.213	43449.218	18	18	43449213 43449218	-4.8	-Inf	1
43449.218	43449.223	19.5	19.5	43449218 43449223	-4.8	-Inf	1
43449.223	43449.228	19.5	19.5	43449223 43449228	-4.8	-Inf	1
43449.228	43449.232	21	21	43449228 43449232	-4.8	-Inf	1
43449.232	43449.238	19	19	43449232 43449238	-4.8	-Inf	1
43449.238	43449.25	19.6667	19.6667	43449238 43449250	-4.8	-Inf	1
43449.25	43449.279	15.9063	15.9063	43449250 43449279	-4.8	-Inf	1
43449.279	43449.282	15.9063	15.9063	43449279 43449282	-4.8	-Inf	1
43449.282	43449.284	12.3333	12.3333	43449282 43449284	-4.8	-Inf	1
43449.284	43449.288	12.3333	12.3333	43449284 43449288	-4.8	-Inf	1
43449.288	43449.294	10	10	43449288 43449294	-4.8	-Inf	1
43449.294	43449.296	11.1429	11.1429	43449294 43449296	-4.8	-Inf	1
43449.296	43449.297	11.1429	11.1429	43449296 43449297	-4.8	-Inf	1
43449.297	43449.301	11.1429	11.1429	43449297 43449301	-4.8	-Inf	1
43449.301	43449.307	9.5	9.5	43449301 43449307	-4.8	-Inf	1
43449.307	43449.313	9.5	9.5	43449307 43449313	-4.8	-Inf	1
43449.313	43449.319	8	8	43449313 43449319	-4.8	-Inf	1
43449.319	43449.332	9	9	43449319 43449332	-4.8	-Inf	1
43449.332	43449.333	8	8	43449332 43449333	-4.8	-Inf	1
43449.333	43449.338	9	9	43449333 43449338	-4.8	-Inf	1
43449.338	43449.345	7.71429	7.71429	43449338 43449345	-4.8	-Inf	1
43449.345	43449.347	8	8	43449345 43449347	-4.8	-Inf	1
43449.347	43449.348	7	7	43449347 43449348	-4.8	-Inf	1
43449.348	43449.361	7.30769	7.30769	43449348 43449361	-4.8	-Inf	1
43449.361	43449.367	6	6	43449361 43449367	-4.8	-Inf	1
43449.367	43449.392	7.07407	7.07407	43449367 43449392	-4.8	-Inf	1
43449.392	43449.394	7.07407	7.07407	43449392 43449394	-4.8	-Inf	1
43449.394	43449.399	9.28571	9.28571	43449394 43449399	-4.8	-Inf	1
43449.399	43449.401	9.28571	9.28571	43449399 43449401	-4.8	-Inf	1
43449.401	43449.402	11.75	11.75	43449401 43449402	-4.8	-Inf	1
43449.402	43449.405	11.75	11.75	43449402 43449405	-4.8	-Inf	1
43449.405	43449.419	13	13	43449405 43449419	-4.8	-Inf	1
43449.419	43449.421	11.5833	11.5833	43449419 43449421	-4.8	-Inf	1
43449.421	43449.426	11.5833	11.5833	43449421 43449426	-4.8	-Inf	1
43449.426	43449.431	11.5833	11.5833	43449426 43449431	-4.8	-Inf	1
43449.431	43449.458	13.0741	13.0741	43449431 43449458	-4.8	-Inf	1
43449.458	43449.466	12	12	43449458 43449466	-4.8	-Inf	1
43449.466	43449.47	13	13	43449466 43449470	-4.8	-Inf	1
43449.47	43449.474	10.5	10.5	43449470 43449474	-4.8	-Inf	1
43449.474	43449.481	11.1111	11.1111	43449474 43449481	-4.8	-Inf	1
43449.481	43449.482	11.1111	11.1111	43449481 43449482	-4.8	-Inf	1
43449.482	43449.492	11.1111	11.1111	43449482 43449492	-4.8	-Inf	1
43449.492	43449.499	10	10	43449492 43449499	-4.8	-Inf	1
43449.499	43449.5	11.6667	11.6667	43449499 43449500	-4.8	-Inf	1
43449.5	43449.502	11.6667	11.6667	43449500 43449502	-4.8	-Inf	1
43449.502	43449.503	13.6667	13.6667	43449502 43449503	-4.8	-Inf	1
43449.503	43449.505	13.6667	13.6667	43449503 43449505	-4.8	-Inf	1
43449.505	43449.508	17.4	17.4	43449505 43449508	-4.8	-Inf	1
43449.508	43449.51	17.4	17.4	43449508 43449510	-4.8	-Inf	1
43449.51	43449.514	21.2	21.2	43449510 43449514	-4.8	-Inf	1
43449.514	43449.515	21.2	21.2	43449514 43449515	-4.8	-Inf	1
43449.515	43449.519	25.5	25.5	43449515 43449519	-4.8	-Inf	1
43449.519	43449.521	24.5	24.5	43449519 43449521	-4.8	-Inf	1
43449.521	43449.523	26	26	43449521 43449523	-4.8	-Inf	1
43449.523	43449.524	24.2	24.2	43449523 43449524	-4.8	-Inf	1
43449.524	43449.528	24.2	24.2	43449524 43449528	-4.8	-Inf	1
43449.528	43449.537	23	23	43449528 43449537	-4.8	-Inf	1
43449.537	43449.538	24.3333	24.3333	43449537 43449538	-4.8	-Inf	1
43449.538	43449.539	24.3333	24.3333	43449538 43449539	-4.8	-Inf	1
43449.539	43449.54	24.3333	24.3333	43449539 43449540	-4.8	-Inf	1
43449.54	43449.552	23	23	43449540 43449552	-4.8	-Inf	1
43449.552	43449.553	24.875	24.875	43449552 43449553	-4.8	-Inf	1
43449.553	43449.56	24.875	24.875	43449553 43449560	-4.8	-Inf	1
43449.56	43449.565	26.4444	26.4444	43449560 43449565	-4.8	-Inf	1
43449.565	43449.569	26.4444	26.4444	43449565 43449569	-4.8	-Inf	1
43449.569	43449.575	28	28	43449569 43449575	-4.8	-Inf	1
43449.575	43449.577	26.125	26.125	43449575 43449577	-4.8	-Inf	1
43449.577	43449.591	26.125	26.125	43449577 43449591	-4.8	-Inf	1
43449.591	43449.593	21	21	43449591 43449593	-4.8	-Inf	1
43449.593	43449.594	22.8	22.8	43449593 43449594	-4.8	-Inf	1
43449.594	43449.598	22.8	22.8	43449594 43449598	-4.8	-Inf	1
43449.598	43449.599	24	24	43449598 43449599	-4.8	-Inf	1
43449.599	43449.606	23	23	43449599 43449606	-4.8	-Inf	1
43449.606	43449.607	25	25	43449606 43449607	-4.8	-Inf	1
43449.607	43449.609	21.8	21.8	43449607 43449609	-4.8	-Inf	1
43449.609	43449.612	21.8	21.8	43449609 43449612	-4.8	-Inf	1
43449.612	43449.626	19	19	43449612 43449626	-4.8	-Inf	1
43449.626	43449.63	20	20	43449626 43449630	-4.8	-Inf	1
43449.63	43449.632	18.5	18.5	43449630 43449632	-4.8	-Inf	1
43449.632	43449.634	18.5	18.5	43449632 43449634	-4.8	-Inf	1
43449.634	43449.637	15.3333	15.3333	43449634 43449637	-4.8	-Inf	1
43449.637	43449.639	16.5	16.5	43449637 43449639	-4.8	-Inf	1
43449.639	43449.64	15	15	43449639 43449640	-4.8	-Inf	1
43449.64	43449.641	16	16	43449640 43449641	-4.8	-Inf	1
43449.641	43449.642	15	15	43449641 43449642	-4.8	-Inf	1
43449.642	43449.645	16	16	43449642 43449645	-4.8	-Inf	1
43449.645	43449.658	14	14	43449645 43449658	-4.8	-Inf	1
43449.658	43449.664	16	16	43449658 43449664	-4.8	-Inf	1
43449.664	43449.678	13.6471	13.6471	43449664 43449678	-4.8	-Inf	1
43449.678	43449.681	13.6471	13.6471	43449678 43449681	-4.8	-Inf	1
43449.681	43449.684	12.375	12.375	43449681 43449684	-4.8	-Inf	1
43449.684	43449.689	12.375	12.375	43449684 43449689	-4.8	-Inf	1
43449.689	43449.69	9.4	9.4	43449689 43449690	-4.8	-Inf	1
43449.69	43449.694	9.4	9.4	43449690 43449694	-4.8	-Inf	1
43449.694	43449.722	8	8	43449694 43449722	-4.8	-Inf	1
43449.722	43449.75	8.03571	8.03571	43449722 43449750	-4.8	-Inf	1
43449.75	43449.753	6.5	6.5	43449750 43449753	-4.8	-Inf	1
43449.753	43449.758	6.5	6.5	43449753 43449758	-4.8	-Inf	1
43449.758	43449.781	3.21739	3.21739	43449758 43449781	-4.8	-Inf	1
43449.781	43449.806	5	5	43449781 43449806	-4.8	-Inf	1
43449.806	43449.811	4	4	43449806 43449811	-4.8	-Inf	1
43449.811	43449.833	5	5	43449811 43449833	-4.8	-Inf	1
43449.833	43449.834	4	4	43449833 43449834	-4.8	-Inf	1
43449.834	43449.838	5	5	43449834 43449838	-4.8	-Inf	1
43449.838	43449.864	2.34615	2.34615	43449838 43449864	-4.8	-Inf	1
43449.864	43449.876	3.08333	3.08333	43449864 43449876	-4.8	-Inf	1
43449.876	43449.905	3	3	43449876 43449905	-4.8	-Inf	1
43449.905	43449.937	5.8125	5.8125	43449905 43449937	-4.8	-Inf	1
43449.937	43449.981	4.84615	4.84615	43449937 43449981	-4.8	-Inf	1
43449.981	43449.989	4.84615	4.84615	43449981 43449989	-4.8	-Inf	1
43449.989	43450.016	2.17391	2.17391	43449989 43450016	-4.8	-Inf	1
43450.016	43450.035	2.17391	2.17391	43450016 43450035	-4.8	-Inf	1
43450.035	43450.14	0	0	43450035 43450140	-4.8	-Inf	1
43450.14	43450.264	1.17742	1.17742	43450140 43450264	-4.8	-Inf	1
43450.264	43450.278	1	1	43450264 43450278	-4.8	-Inf	1
43450.278	43450.366	2.97727	2.97727	43450278 43450366	-4.8	-Inf	1
43450.366	43450.403	1.94872	1.94872	43450366 43450403	-4.8	-Inf	1
43450.403	43450.405	1.94872	1.94872	43450403 43450405	-4.8	-Inf	1
43450.405	43450.516	0	0	43450405 43450516	-4.8	-Inf	1
43450.516	43450.556	2	2	43450516 43450556	-4.8	-Inf	1
43450.556	43450.926	0	0	43450556 43450926	-4.8	-Inf	1
43450.926	43450.955	1.63158	1.63158	43450926 43450955	-4.8	-Inf	1
43450.955	43451.051	1.63158	1.63158	43450955 43451051	-4.8	-Inf	1
43451.051	43451.078	1.63158	1.63158	43451051 43451078	-4.8	-Inf	1
43451.078	43451.168	0	0	43451078 43451168	-4.8	-Inf	1
43451.168	43451.185	2.41379	2.41379	43451168 43451185	-4.8	-Inf	1
43451.185	43451.197	2.41379	2.41379	43451185 43451197	-4.8	-Inf	1
43451.197	43451.279	4	4	43451197 43451279	-4.8	-Inf	1
43451.279	43451.289	2	2	43451279 43451289	-4.8	-Inf	1
43451.289	43451.295	4.5	4.5	43451289 43451295	-4.8	-Inf	1
43451.295	43451.301	4.5	4.5	43451295 43451301	-4.8	-Inf	1
43451.301	43451.309	6.875	6.875	43451301 43451309	-4.8	-Inf	1
43451.309	43451.322	5.2549	5.2549	43451309 43451322	-4.8	-Inf	1
43451.322	43451.36	5.2549	5.2549	43451322 43451360	-4.8	-Inf	1
43451.36	43451.37	1.40816	1.40816	43451360 43451370	-4.8	-Inf	1
43451.37	43451.409	1.40816	1.40816	43451370 43451409	-4.8	-Inf	1
43451.409	43451.488	0	0	43451409 43451488	-4.8	-Inf	1
43451.488	43451.566	2	2	43451488 43451566	-4.8	-Inf	1
43451.566	43451.768	0	0	43451566 43451768	-4.8	-Inf	1
43451.768	43451.863	2	2	43451768 43451863	-4.8	-Inf	1
43451.863	43451.898	0	0	43451863 43451898	-4.8	-Inf	1
43451.898	43452.023	1.176	1.176	43451898 43452023	-4.8	-Inf	1
43452.023	43452.048	1	1	43452023 43452048	-4.8	-Inf	1
43452.048	43452.082	3.53086	3.53086	43452048 43452082	-4.8	-Inf	1
43452.082	43452.125	3.53086	3.53086	43452082 43452125	-4.8	-Inf	1
43452.125	43452.129	3.53086	3.53086	43452125 43452129	-4.8	-Inf	1
43452.129	43452.13	1	1	43452129 43452130	-4.8	-Inf	1
43452.13	43452.134	2.91667	2.91667	43452130 43452134	-4.8	-Inf	1
43452.134	43452.178	2.91667	2.91667	43452134 43452178	-4.8	-Inf	1
43452.178	43452.206	4	4	43452178 43452206	-4.8	-Inf	1
43452.206	43452.234	3	3	43452206 43452234	-4.8	-Inf	1
43452.234	43452.259	3.8	3.8	43452234 43452259	-4.8	-Inf	1
43452.259	43452.286	2	2	43452259 43452286	-4.8	-Inf	1
43452.286	43452.3	3	3	43452286 43452300	-4.8	-Inf	1
43452.3	43452.348	2	2	43452300 43452348	-4.8	-Inf	1
43452.348	43452.359	3	3	43452348 43452359	-4.8	-Inf	1
43452.359	43452.379	2.6	2.6	43452359 43452379	-4.8	-Inf	1
43452.379	43452.41	4	4	43452379 43452410	-4.8	-Inf	1
43452.41	43452.413	3	3	43452410 43452413	-4.8	-Inf	1
43452.413	43452.431	5.45455	5.45455	43452413 43452431	-4.8	-Inf	1
43452.431	43452.446	5.45455	5.45455	43452431 43452446	-4.8	-Inf	1
43452.446	43452.473	7	7	43452446 43452473	-4.8	-Inf	1
43452.473	43452.482	6	6	43452473 43452482	-4.8	-Inf	1
43452.482	43452.504	6.40909	6.40909	43452482 43452504	-4.8	-Inf	1
43452.504	43452.514	5	5	43452504 43452514	-4.8	-Inf	1
43452.514	43452.526	6	6	43452514 43452526	-4.8	-Inf	1
43452.526	43452.535	4	4	43452526 43452535	-4.8	-Inf	1
43452.535	43452.571	4.58333	4.58333	43452535 43452571	-4.8	-Inf	1
43452.571	43452.604	3	3	43452571 43452604	-4.8	-Inf	1
43452.604	43452.639	3.05714	3.05714	43452604 43452639	-4.8	-Inf	1
43452.639	43452.66	1.83077	1.83077	43452639 43452660	-4.8	-Inf	1
43452.66	43452.671	1.83077	1.83077	43452660 43452671	-4.8	-Inf	1
43452.671	43452.704	1.83077	1.83077	43452671 43452704	-4.8	-Inf	1
43452.704	43452.722	3	3	43452704 43452722	-4.8	-Inf	1
43452.722	43452.776	2	2	43452722 43452776	-4.8	-Inf	1
43452.776	43452.795	3	3	43452776 43452795	-4.8	-Inf	1
43452.795	43452.829	1.32075	1.32075	43452795 43452829	-4.8	-Inf	1
43452.829	43452.901	1.32075	1.32075	43452829 43452901	-4.8	-Inf	1
43452.901	43452.993	0	0	43452901 43452993	-4.8	-Inf	1
43452.993	43453.023	1.65909	1.65909	43452993 43453023	-4.8	-Inf	1
43453.023	43453.081	1.65909	1.65909	43453023 43453081	-4.8	-Inf	1
43453.081	43453.084	3.5	3.5	43453081 43453084	-4.8	-Inf	1
43453.084	43453.087	3.5	3.5	43453084 43453087	-4.8	-Inf	1
43453.087	43453.117	5	5	43453087 43453117	-4.8	-Inf	1
43453.117	43453.147	3.94595	3.94595	43453117 43453147	-4.8	-Inf	1
43453.147	43453.149	3.94595	3.94595	43453147 43453149	-4.8	-Inf	1
43453.149	43453.154	3.94595	3.94595	43453149 43453154	-4.8	-Inf	1
43453.154	43453.194	6	6	43453154 43453194	-4.8	-Inf	1
43453.194	43453.197	4	4	43453194 43453197	-4.8	-Inf	1
43453.197	43453.205	5	5	43453197 43453205	-4.8	-Inf	1
43453.205	43453.209	3.57143	3.57143	43453205 43453209	-4.8	-Inf	1
43453.209	43453.212	3.57143	3.57143	43453209 43453212	-4.8	-Inf	1
43453.212	43453.227	2	2	43453212 43453227	-4.8	-Inf	1
43453.227	43453.236	3.25	3.25	43453227 43453236	-4.8	-Inf	1
43453.236	43453.239	3.25	3.25	43453236 43453239	-4.8	-Inf	1
43453.239	43453.273	5	5	43453239 43453273	-4.8	-Inf	1
43453.273	43453.322	3.62821	3.62821	43453273 43453322	-4.8	-Inf	1
43453.322	43453.351	3.62821	3.62821	43453322 43453351	-4.8	-Inf	1
43453.351	43453.361	1.76923	1.76923	43453351 43453361	-4.8	-Inf	1
43453.361	43453.364	1.76923	1.76923	43453361 43453364	-4.8	-Inf	1
43453.364	43453.372	0	0	43453364 43453372	-4.8	-Inf	1
43453.372	43453.41	1.11628	1.11628	43453372 43453410	-4.8	-Inf	1
43453.41	43453.415	1.11628	1.11628	43453410 43453415	-4.8	-Inf	1
43453.415	43453.439	4.66197	4.66197	43453415 43453439	-4.8	-Inf	1
43453.439	43453.486	4.66197	4.66197	43453439 43453486	-4.8	-Inf	1
43453.486	43453.496	6	6	43453486 43453496	-4.8	-Inf	1
43453.496	43453.509	5	5	43453496 43453509	-4.8	-Inf	1
43453.509	43453.525	7.0625	7.0625	43453509 43453525	-4.8	-Inf	1
43453.525	43453.535	5.26316	5.26316	43453525 43453535	-4.8	-Inf	1
43453.535	43453.563	5.26316	5.26316	43453535 43453563	-4.8	-Inf	1
43453.563	43453.591	3.78723	3.78723	43453563 43453591	-4.8	-Inf	1
43453.591	43453.61	3.78723	3.78723	43453591 43453610	-4.8	-Inf	1
43453.61	43453.649	1.40206	1.40206	43453610 43453649	-4.8	-Inf	1
43453.649	43453.707	1.40206	1.40206	43453649 43453707	-4.8	-Inf	1
43453.707	43453.754	0	0	43453707 43453754	-4.8	-Inf	1
43453.754	43453.822	1.29534	1.29534	43453754 43453822	-4.8	-Inf	1
43453.822	43453.879	1.29534	1.29534	43453822 43453879	-4.8	-Inf	1
43453.879	43453.947	1.29534	1.29534	43453879 43453947	-4.8	-Inf	1
43453.947	43453.979	0	0	43453947 43453979	-4.8	-Inf	1
43453.979	43453.99	3.6875	3.6875	43453979 43453990	-4.8	-Inf	1
43453.99	43454.023	3.6875	3.6875	43453990 43454023	-4.8	-Inf	1
43454.023	43454.075	3.6875	3.6875	43454023 43454075	-4.8	-Inf	1
43454.075	43454.076	1.01493	1.01493	43454075 43454076	-4.8	-Inf	1
43454.076	43454.142	1.01493	1.01493	43454076 43454142	-4.8	-Inf	1
43454.142	43454.171	0	0	43454142 43454171	-4.8	-Inf	1
43454.171	43454.223	2.2973	2.2973	43454171 43454223	-4.8	-Inf	1
43454.223	43454.245	2.2973	2.2973	43454223 43454245	-4.8	-Inf	1
43454.245	43454.281	4.16279	4.16279	43454245 43454281	-4.8	-Inf	1
43454.281	43454.288	4.16279	4.16279	43454281 43454288	-4.8	-Inf	1
43454.288	43454.296	5.875	5.875	43454288 43454296	-4.8	-Inf	1
43454.296	43454.348	3.8125	3.8125	43454296 43454348	-4.8	-Inf	1
43454.348	43454.36	3.8125	3.8125	43454348 43454360	-4.8	-Inf	1
43454.36	43454.405	1.84906	1.84906	43454360 43454405	-4.8	-Inf	1
43454.405	43454.413	1.84906	1.84906	43454405 43454413	-4.8	-Inf	1
43454.413	43454.571	0	0	43454413 43454571	-4.8	-Inf	1
43454.571	43454.648	1.31858	1.31858	43454571 43454648	-4.8	-Inf	1
43454.648	43454.684	1.31858	1.31858	43454648 43454684	-4.8	-Inf	1
43454.684	43454.696	4	4	43454684 43454696	-4.8	-Inf	1
43454.696	43454.706	4	4	43454696 43454706	-4.8	-Inf	1
43454.706	43454.731	5.16	5.16	43454706 43454731	-4.8	-Inf	1
